"scenario","variable","model","year","value","units"
"ssp245","CO2_concentration","MAGICC7.1.0",2172,591.83147,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2173,592.08835,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2174,592.33125,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2175,592.56011,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2176,592.77763,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2177,592.98744,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2178,593.19327,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2179,593.39759,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2180,593.59992,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2181,593.79791,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2182,593.98908,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2183,594.17132,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2184,594.3431,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2185,594.50317,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2186,594.65044,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2187,594.78387,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2188,594.90487,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2189,595.01702,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2190,595.12268,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2191,595.22459,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2192,595.32492,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2193,595.42275,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2194,595.51521,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2195,595.59962,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2196,595.67405,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2197,595.73646,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2198,595.78582,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2199,595.82422,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2200,595.85641,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2201,595.88676,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2202,595.9172,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2203,595.94663,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2204,595.9719,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2205,595.9907,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2206,596.00139,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2207,596.00252,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2208,595.99275,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2209,595.97053,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2210,595.93525,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2211,595.88829,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2212,595.83275,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2213,595.77168,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2214,595.70705,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2215,595.63936,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2216,595.56811,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2217,595.4922,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2218,595.40889,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2219,595.31552,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2220,595.21016,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2221,595.09153,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2222,594.96036,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2223,594.81876,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2224,594.67086,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2225,594.52191,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2226,594.37367,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2227,594.22484,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2228,594.07229,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2229,593.91262,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2230,593.74294,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2231,593.56048,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2232,593.36468,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2233,593.15816,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2234,592.94371,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2235,592.72376,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2236,592.50028,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2237,592.27394,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2238,592.04371,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2239,591.80703,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2240,591.56144,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2241,591.30497,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2242,591.03578,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2243,590.75364,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2244,590.46178,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2245,590.16475,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2246,589.86589,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2247,589.56653,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2248,589.265,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2249,588.95859,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2250,588.6452,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2251,588.32331,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2252,588.00365,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2253,587.68385,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2254,587.36214,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2255,587.0378,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2256,586.71276,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2257,586.39004,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2258,586.0717,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2259,585.7594,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2260,585.4535,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2261,585.15324,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2262,584.85707,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2263,584.56216,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2264,584.266,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2265,583.96681,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2266,583.66344,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2267,583.35688,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2268,583.04994,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2269,582.74758,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2270,582.45425,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2271,582.1705,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2272,581.89418,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2273,581.62221,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2274,581.35144,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2275,581.07859,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2276,580.80145,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2277,580.52044,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2278,580.23867,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2279,579.95962,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2280,579.68539,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2281,579.4171,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2282,579.15405,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2283,578.89362,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2284,578.63334,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2285,578.37124,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2286,578.10535,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2287,577.83502,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2288,577.56279,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2289,577.2931,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2290,577.03064,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2291,576.77682,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2292,576.52947,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2293,576.28641,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2294,576.04538,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2295,575.80349,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2296,575.55765,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2297,575.30661,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2298,575.05175,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2299,574.79666,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2300,574.54626,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2301,574.30254,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2302,574.06401,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2303,573.82903,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2304,573.59671,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2305,573.36654,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2306,573.13824,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2307,572.91159,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2308,572.68643,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2309,572.46263,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2310,572.2401,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2311,572.01878,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2312,571.79858,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2313,571.57948,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2314,571.36142,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2315,571.14437,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2316,570.9283,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2317,570.71318,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2318,570.49899,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2319,570.28571,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2320,570.07331,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2321,569.86177,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2322,569.65109,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2323,569.44125,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2324,569.23222,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2325,569.02401,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2326,568.81658,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2327,568.60994,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2328,568.40406,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2329,568.19894,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2330,567.99457,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2331,567.79093,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2332,567.58802,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2333,567.38582,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2334,567.18433,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2335,566.98353,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2336,566.78342,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2337,566.58399,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2338,566.38522,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2339,566.18712,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2340,565.98967,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2341,565.79286,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2342,565.59669,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2343,565.40116,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2344,565.20624,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2345,565.01194,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2346,564.81825,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2347,564.62516,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2348,564.43266,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2349,564.24075,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2350,564.04943,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2351,563.85868,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2352,563.6685,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2353,563.47888,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2354,563.28982,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2355,563.10132,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2356,562.91335,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2357,562.72593,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2358,562.53905,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2359,562.35269,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2360,562.16687,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2361,561.98156,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2362,561.79677,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2363,561.61249,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2364,561.42871,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2365,561.24544,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2366,561.06267,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2367,560.88039,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2368,560.6986,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2369,560.51729,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2370,560.33646,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2371,560.15611,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2372,559.97624,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2373,559.79683,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2374,559.61789,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2375,559.43941,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2376,559.26138,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2377,559.08381,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2378,558.9067,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2379,558.73002,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2380,558.5538,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2381,558.37801,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2382,558.20266,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2383,558.02774,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2384,557.85325,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2385,557.6792,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2386,557.50556,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2387,557.33235,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2388,557.15956,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2389,556.98718,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2390,556.81521,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2391,556.64366,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2392,556.47251,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2393,556.30177,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2394,556.13143,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2395,555.96149,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2396,555.79194,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2397,555.62279,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2398,555.45404,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2399,555.28567,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2400,555.11769,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2401,554.95009,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2402,554.78288,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2403,554.61605,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2404,554.44959,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2405,554.28351,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2406,554.1178,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2407,553.95247,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2408,553.7875,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2409,553.6229,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2410,553.45867,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2411,553.2948,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2412,553.13129,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2413,552.96814,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2414,552.80535,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2415,552.64291,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2416,552.48083,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2417,552.31909,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2418,552.15771,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2419,551.99668,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2420,551.83599,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2421,551.67565,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2422,551.51564,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2423,551.35598,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2424,551.19666,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2425,551.03768,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2426,550.87903,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2427,550.72072,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2428,550.56273,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2429,550.40508,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2430,550.24775,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2431,550.09075,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2432,549.93408,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2433,549.77773,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2434,549.62171,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2435,549.46601,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2436,549.31063,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2437,549.15558,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2438,549.00084,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2439,548.84643,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2440,548.69233,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2441,548.53855,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2442,548.38509,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2443,548.23195,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2444,548.07912,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2445,547.92661,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2446,547.7744,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2447,547.62252,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2448,547.47094,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2449,547.31967,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2450,547.16872,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2451,547.01807,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2452,546.86773,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2453,546.71769,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2454,546.56796,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2455,546.41853,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2456,546.26941,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2457,546.12059,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2458,545.97206,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2459,545.82384,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2460,545.67592,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2461,545.52829,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2462,545.38095,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2463,545.23391,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2464,545.08717,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2465,544.94071,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2466,544.79455,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2467,544.64868,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2468,544.50309,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2469,544.35779,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2470,544.21278,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2471,544.06806,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2472,543.92361,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2473,543.77946,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2474,543.63558,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2475,543.49198,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2476,543.34867,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2477,543.20563,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2478,543.06287,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2479,542.92038,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2480,542.77817,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2481,542.63624,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2482,542.49458,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2483,542.35319,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2484,542.21207,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2485,542.07122,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2486,541.93064,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2487,541.79033,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2488,541.65028,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2489,541.51051,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2490,541.37099,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2491,541.23174,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2492,541.09275,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2493,540.95403,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2494,540.81556,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2495,540.67736,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2496,540.53941,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2497,540.40173,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2498,540.2643,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2499,540.12712,NA
"ssp245","CO2_concentration","MAGICC7.1.0",2500,539.9902,NA
"ssp245","RF_tot","MAGICC7.1.0",1850,0,NA
"ssp245","RF_tot","MAGICC7.1.0",1851,0.1083056,NA
"ssp245","RF_tot","MAGICC7.1.0",1852,0.034734387,NA
"ssp245","RF_tot","MAGICC7.1.0",1853,-0.03701981,NA
"ssp245","RF_tot","MAGICC7.1.0",1854,-0.017034717,NA
"ssp245","RF_tot","MAGICC7.1.0",1855,0.031743359,NA
"ssp245","RF_tot","MAGICC7.1.0",1856,-0.022044352,NA
"ssp245","RF_tot","MAGICC7.1.0",1857,-0.039070143,NA
"ssp245","RF_tot","MAGICC7.1.0",1858,0.047138175,NA
"ssp245","RF_tot","MAGICC7.1.0",1859,0.095508979,NA
"ssp245","RF_tot","MAGICC7.1.0",1860,0.08534909,NA
"ssp245","RF_tot","MAGICC7.1.0",1861,-0.17991491,NA
"ssp245","RF_tot","MAGICC7.1.0",1862,-0.321519,NA
"ssp245","RF_tot","MAGICC7.1.0",1863,-0.095680738,NA
"ssp245","RF_tot","MAGICC7.1.0",1864,0.050717253,NA
"ssp245","RF_tot","MAGICC7.1.0",1865,0.093579603,NA
"ssp245","RF_tot","MAGICC7.1.0",1866,0.10256612,NA
"ssp245","RF_tot","MAGICC7.1.0",1867,0.10146849,NA
"ssp245","RF_tot","MAGICC7.1.0",1868,0.11542822,NA
"ssp245","RF_tot","MAGICC7.1.0",1869,0.13527927,NA
"ssp245","RF_tot","MAGICC7.1.0",1870,0.14732549,NA
"ssp245","RF_tot","MAGICC7.1.0",1871,0.13957861,NA
"ssp245","RF_tot","MAGICC7.1.0",1872,0.045928844,NA
"ssp245","RF_tot","MAGICC7.1.0",1873,-0.0096148418,NA
"ssp245","RF_tot","MAGICC7.1.0",1874,0.041406521,NA
"ssp245","RF_tot","MAGICC7.1.0",1875,0.041787733,NA
"ssp245","RF_tot","MAGICC7.1.0",1876,0.060148715,NA
"ssp245","RF_tot","MAGICC7.1.0",1877,0.08200527,NA
"ssp245","RF_tot","MAGICC7.1.0",1878,0.090531463,NA
"ssp245","RF_tot","MAGICC7.1.0",1879,0.075543268,NA
"ssp245","RF_tot","MAGICC7.1.0",1880,0.057659791,NA
"ssp245","RF_tot","MAGICC7.1.0",1881,0.082653349,NA
"ssp245","RF_tot","MAGICC7.1.0",1882,-0.04611835,NA
"ssp245","RF_tot","MAGICC7.1.0",1883,-0.72386493,NA
"ssp245","RF_tot","MAGICC7.1.0",1884,-0.9003259,NA
"ssp245","RF_tot","MAGICC7.1.0",1885,-0.2646112,NA
"ssp245","RF_tot","MAGICC7.1.0",1886,-0.040608821,NA
"ssp245","RF_tot","MAGICC7.1.0",1887,0.022320362,NA
"ssp245","RF_tot","MAGICC7.1.0",1888,0.089364576,NA
"ssp245","RF_tot","MAGICC7.1.0",1889,0.078326538,NA
"ssp245","RF_tot","MAGICC7.1.0",1890,-0.022689421,NA
"ssp245","RF_tot","MAGICC7.1.0",1891,-0.016184295,NA
"ssp245","RF_tot","MAGICC7.1.0",1892,0.10611418,NA
"ssp245","RF_tot","MAGICC7.1.0",1893,0.16865689,NA
"ssp245","RF_tot","MAGICC7.1.0",1894,0.18515704,NA
"ssp245","RF_tot","MAGICC7.1.0",1895,0.18616363,NA
"ssp245","RF_tot","MAGICC7.1.0",1896,0.169916,NA
"ssp245","RF_tot","MAGICC7.1.0",1897,0.15170707,NA
"ssp245","RF_tot","MAGICC7.1.0",1898,0.1437021,NA
"ssp245","RF_tot","MAGICC7.1.0",1899,0.13724112,NA
"ssp245","RF_tot","MAGICC7.1.0",1900,0.13372124,NA
"ssp245","RF_tot","MAGICC7.1.0",1901,0.084209752,NA
"ssp245","RF_tot","MAGICC7.1.0",1902,-0.21041778,NA
"ssp245","RF_tot","MAGICC7.1.0",1903,-0.36743067,NA
"ssp245","RF_tot","MAGICC7.1.0",1904,-0.064257696,NA
"ssp245","RF_tot","MAGICC7.1.0",1905,0.10625851,NA
"ssp245","RF_tot","MAGICC7.1.0",1906,0.11024689,NA
"ssp245","RF_tot","MAGICC7.1.0",1907,0.094247058,NA
"ssp245","RF_tot","MAGICC7.1.0",1908,0.15298377,NA
"ssp245","RF_tot","MAGICC7.1.0",1909,0.18144288,NA
